f(Hz),Zc(%)
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,12
43,97
43,97
43,97
43,97
43,97
43,97
43,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
52,97
59,97
59,97
59,97
59,97
59,97
59,97
59,97
59,97
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,48
59,48
59,48
59,48
59,48
59,48
59,48
59,48
59,48
59,48
59,48
59,48
59,48
59,48
59,48
59,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,48
41,60
41,60
41,60
41,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
42,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,60
35,9
35,9
35,9
35,9
35,9
35,9
35,9
35,9
35,9
35,9
35,9
35,9
35,9
47,9
47,9
47,9
47,9
47,9
47,9
47,9
47,9
47,9
47,9
47,9
47,9
47,9
47,9
47,9
41,9
41,9
41,9
41,9
41,9
41,9
41,9
41,9
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
41,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,48
40,48
40,48
40,48
40,48
40,48
40,48
40,48
40,48
40,48
40,48
40,48
40,48
40,48
40,48
40,48
40,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,31
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
47,49
41,49
41,49
41,49
41,49
41,49
41,49
41,49
41,49
41,49
41,49
41,49
41,49
41,49
41,49
41,49
41,49
41,49
41,49
41,49
41,60
41,60
41,60
41,60
41,60
41,60
41,60
41,60
41,60
41,60
41,60
41,60
41,60
41,60
41,60
41,60
41,60
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
54,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,71
53,71
53,71
53,71
53,71
53,71
53,71
53,71
53,71
53,71
53,71
53,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,71
50,34
50,34
50,34
50,34
50,34
50,34
50,34
50,34
50,34
50,34
50,34
50,34
50,34
50,34
50,34
50,34
50,34
50,34
50,34
50,34
50,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
55,34
39,34
39,34
39,34
39,34
39,34
39,70
39,70
39,70
39,70
39,70
39,70
39,70
39,70
39,70
49,70
49,70
49,70
49,70
49,70
49,70
49,70
49,70
49,70
49,70
49,70
49,70
49,70
49,70
49,70
49,70
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
49,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,91
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,95
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
39,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,93
44,9
44,9
44,9
44,9
44,9
44,9
44,9
44,9
44,9
44,9
44,9
44,9
44,9
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
37,40
37,40
37,40
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,98
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,97
37,97
37,97
37,97
37,97
37,97
37,97
37,97
37,97
37,97
37,97
37,97
37,97
37,97
37,97
37,97
37,97
37,97
37,97
37,97
37,97
37,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
56,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,97
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,84
51,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,44
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
48,10
41,10
41,10
41,10
41,10
41,10
41,10
41,10
41,10
41,10
41,10
41,10
41,10
41,10
41,10
41,10
41,10
41,10
41,10
41,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,10
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
57,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
50,82
43,82
43,82
43,82
43,82
43,82
43,82
43,82
43,82
43,82
43,82
43,82
43,82
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,99
43,78
43,78
43,78
43,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
57,78
54,78
54,78
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,85
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,47
54,95
54,95
54,95
54,95
54,95
54,95
54,95
54,95
54,95
54,95
54,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,95
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
35,26
35,26
35,26
35,26
35,26
35,26
35,26
35,26
35,26
35,26
35,26
35,26
35,26
35,26
35,26
35,26
35,26
35,26
35,26
35,26
51,26
51,26
51,26
51,26
51,26
51,26
51,26
51,26
51,26
51,26
51,26
39,26
39,26
39,26
39,26
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,63
39,15
39,15
39,15
39,15
39,15
39,15
39,15
39,15
39,15
39,15
39,15
39,15
39,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,54
52,54
52,54
52,54
52,54
52,54
52,54
52,54
52,54
52,54
52,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
40,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,54
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
53,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
56,88
49,88
49,88
49,88
49,88
49,88
49,88
49,88
49,88
49,88
49,88
49,17
49,17
49,17
49,17
49,17
49,17
49,17
49,17
49,17
44,17
44,17
44,17
44,17
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
44,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,76
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,71
41,17
41,17
41,17
41,17
41,17
41,17
41,17
41,17
41,17
41,17
41,17
41,17
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
44,42
50,42
50,42
50,42
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,90
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,53
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
47,42
53,42
53,42
53,42
53,42
53,42
53,42
53,42
53,42
53,42
53,42
53,42
53,42
53,42
53,42
53,42
53,42
53,42
53,42
53,42
53,42
53,86
53,86
53,86
53,86
53,86
53,86
53,86
53,86
53,86
53,86
53,86
53,86
53,86
53,86
53,86
53,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
35,86
39,86
39,86
39,86
39,86
39,86
39,86
39,86
39,86
39,86
39,86
39,86
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
39,18
58,18
58,18
58,18
58,18
58,18
58,18
58,18
58,18
58,18
58,18
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
44,48
44,48
44,48
44,48
44,48
44,48
44,48
44,48
44,48
44,48
44,48
44,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,48
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
58,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,51
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,65
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,12
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
56,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,18
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,22
44,90
44,90
44,90
44,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
42,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,68
48,23
48,23
48,23
48,23
48,23
48,23
48,23
48,23
48,23
48,23
48,23
48,23
